DO,BOD,NH3N,EC,SS,Score
100.5,0.7,0.02,330,45.3,83.44
106.8,0.8,0.01,354,131,79.78
103.1,1.1,0.13,356,100,80.16
114.6,0.9,0.01,214,1,93.32
110.4,1.3,0.5,264,24.8,82.56
90.3,1.9,1.26,333,15.8,76.52
63.6,2.2,0.94,416,27.4,58.69
106.3,0.7,0.01,256,2.4,95.41
105.7,0.9,0.04,420,77.2,81.95
99.8,0.4,0.01,321,7.2,96.98
99.4,0.3,0.06,388,85.3,84.22
100.4,2.2,0.35,392,122,70.07
99.6,0.8,0.01,403,35.4,87.06
99,1.4,0.62,461,1250,68.89
101.6,0.8,0.01,466,3.6,95.5
92.1,5.1,3.8,711,366,52.78
94.1,0.4,0.03,504,109,81.47
89.2,1.9,0.17,257,5.4,88.32
53,3.6,2.06,321,2.6,54.66
56.2,2.8,1.17,345,5,60.54
99.9,0.8,0.1,1340,1,94.27
100.3,1.1,0.14,289,6.4,92.57
99.2,3.9,0.33,277,9.9,79.39
5.3,7.9,5.94,736,22.3,27.49
30,1.5,3.36,17100,14.8,48.19
54.7,0.2,1.48,37800,21.4,64.9
134.5,2.7,0.03,260,10,80.17
130.1,2,0.1,357,10.9,79.73
14.9,6.1,4.43,546,6.5,35.73
120.3,1.1,0.04,186,1.8,90.85
89.9,1.3,0.22,131,6.1,90.31
17.8,4.5,2.41,219,16.9,36.81
12.6,12.3,5.15,210,34,21.66
94.6,0.1,0.07,132,3.2,96.99
100.5,0.4,0.04,105,4.2,96.51
63.9,2.3,1.44,187,7.6,65.79
99.1,0.6,0.07,113,1,95.47
64.2,2.9,0.9,215,6.8,64.88
98.6,1.5,0.09,197,10.2,87.9
107.3,2.4,0.29,219,3.9,84.47
78,5.7,0.71,320,12.8,65.64
100.1,0.4,0.02,177,3.6,96.82
104.6,1.1,0.03,218,3.2,93.8
98.3,1.9,0.35,123,5.2,86.64
94.4,1.5,0.02,127,3.6,92.68
19.3,3.7,4.98,2850,19,35.33
58.7,5.3,1.42,256,8,56.13
53.6,8.2,2.07,234,17.2,45.3
19.7,3,2.83,305,12.3,40.56
20.5,3.3,4.46,323,14.5,37.47
12,3.5,4.64,495,7.9,38.99
28.8,4.4,1.89,317,7.5,44.17
29.7,2.9,1.75,314,14,45.16
14.5,4.1,4.56,365,11.5,34.01
107.9,0.9,0.02,254,46,81.97
97.4,0.4,0.02,242,30.8,88.34
80.1,50.4,7.26,1240,60.7,40.89
63.5,91.3,5.73,766,188,27.82
52.6,39.7,7.49,1030,43.7,26.12
87.9,18.9,6.28,658,46.3,45.07
58,22.2,6.17,803,416,24.95
73.7,77.2,8.11,1400,52.7,37.05
60,45.5,5.27,779,70.7,30
77.5,38.2,4.6,550,51.5,41.38
67.7,30.9,5.43,496,46,34.24
75.5,14.2,5.1,450,31,46
92.4,15.2,2.36,406,37.7,54.59
59.4,9,3.18,291,9.8,49.47
99.8,15.7,2.71,333,27,54.05
83.7,10.8,3.42,493,39,52.82
84.6,6.3,2.18,754,15,63.25
75.6,10.5,3.13,599,27.8,49.81
79.5,10,3.07,750,37,52.15
73.1,16.3,2.98,790,45,42.77
94,4.6,0.05,154,11.3,77.99
80.8,11.4,4.13,295,22.2,55.37
74.7,12.7,2.82,541,65.7,45.02
96.7,17.5,2.87,309,68.5,49.71
83,13.3,3.13,593,22.3,56.81
68.1,6.7,0.67,277,42.5,49.33
81.1,10.9,1.17,319,42.5,51.76
101,1.2,0.12,469,12.1,88.6
32.2,5.5,1.11,592,23.2,41.98
79.5,18.2,8.59,3210,76.3,42.53
81.6,5.3,7.22,3080,39.2,54.37
79.4,4.1,0.82,582,16,67.16
74.3,4.4,3.69,11100,35.2,53.39
65.6,8.8,1.09,313,34,47.57
138.1,3,0.18,428,20,71.79
94.1,6.6,1.59,518,14.4,65.39
71.1,10.4,10.8,6200,12.2,48.17
82,11.4,10.4,4290,14.8,53.85
57.4,3.4,2.39,22000,43.8,43.9
82.6,10.8,11.2,6650,9.7,58.06
79,2.5,0.23,406,7,81.93
112,4.7,1.1,368,27.2,62.2
139.8,2.3,0.11,522,8.2,78.73
101.9,5.4,1.67,28900,60.2,57.71
118.4,3.6,0.16,336,10.2,75.82
113,0.4,0.06,384,1.4,94.63
92.2,0.3,0.11,364,2.8,95.69
118.1,0.9,0.06,243,1.2,91.84
116.5,0.4,0.07,354,1.6,93.79
110.7,0.7,0.04,352,1.5,94.32
132.1,0.3,0.03,396,4.4,90.53
86,4,0.62,570,16.2,71.18
52.9,3.2,0.15,729,17.4,61.98
129.8,1.3,0.2,407,7.3,85.23
115.7,3.1,0.14,387,17.9,78.36
124.5,2.6,0.05,411,11.4,79.51
88,3.8,0.65,2300,29.6,67.05
116.4,0.7,0.09,313,2.5,92.51
120.2,12.2,0.23,32400,110,54.36
144,0.1,0.09,537,9,85.71
71.6,5.8,1.97,573,7.5,61.61
78.8,9.6,0.87,30900,50.3,51.83
92.7,1.4,0.06,197,6.5,92.4
123.2,1.4,0.07,332,4,88.46
136,2.5,0.1,403,6.6,79.45
102.4,0.8,0.11,160,2.2,94
104.8,0.8,0.08,436,2,94.19
106.6,0.4,0.06,422,18.9,91.84
121.2,1.6,0.06,415,3.6,88.27
129,3.1,0.14,402,10.9,75
107.6,0.5,0.07,400,2.7,95.04
137.6,0.7,0.06,643,9.1,86.86
129.2,0.4,0.07,228,2.1,90.54
127,0.8,0.05,270,2.2,90.09
113.8,0.2,0.06,260,3.7,95.08
115.4,0.8,0.08,284,4,92.5
113.7,0.3,0.05,263,4,94.96
125.6,0.6,0.06,277,6.7,91.05
131.8,2.4,0.07,426,6.9,81.71
133.1,2,0.07,407,10.8,79.2
103.8,2.5,0.05,307,1,87.67
120.4,0.6,0.12,457,11.1,87.73
81.6,4.3,3.54,494,53.2,53.87
118,4.2,2.8,576,16.9,63.5
86.6,6.8,2.98,548,222,50.48
116.8,5.5,2,443,12.7,63.92
86.4,7.5,3.5,429,17.4,60.37
94,13,7.78,456,39.2,50.92
126.5,2.5,0.35,344,10.4,75.45
94.9,6,0.42,483,6.8,75.76
137.4,2.5,0.27,606,15.3,72.89
61.4,4.1,2.02,537,50.3,44.98
108.8,2.3,0.1,355,4.9,87.18
102.2,2.4,0.88,735,25.2,71.02
85.6,3.2,0.32,210,3.6,80.4
109,3.9,0.2,289,11.8,76.25
105.6,3.1,0.18,296,6.9,83.29
106.2,1.7,0.13,395,2.9,89.69
99.6,5.7,0.24,569,53.2,65.98
107.4,3,0.1,536,161,69.33
102.8,1.2,0.17,522,42.6,79.24
104.6,1.2,0.59,468,3.1,86.68
113.4,0,0.06,472,2.3,95.54
83.4,4.3,2.24,616,36.9,60.23
79,4.3,1.39,811,32.4,60.01
37.4,15.6,11.9,1430,40.6,22.21
128,13.5,11.8,4720,25.8,45.46
87,1.4,0.8,694,15,79.8
125.8,1.8,0.9,1370,72.1,65.21
114,6.5,5.1,1280,47.8,50.26
119.9,12.1,0.88,1090,68.6,51.86
73,1.3,0.65,35900,82.1,65.95
50.2,7.5,3.01,911,17.9,42.92
82,4.1,3.47,1600,74.9,54.46
76.8,2.9,0.52,4040,73.5,63.49
76,0.6,0.54,32000,45.4,71.6
129.3,1.7,0.02,535,13.1,82.42
111.6,0.3,0.01,541,3.8,95.93
111.2,0.4,0.01,610,7.3,95.68
136.9,4.6,0.97,696,29.2,55.97
102.8,4.6,2.26,773,63.8,57.66
75,1.8,0.3,20600,71.7,69.08
56.9,5.1,7.11,10400,22.8,45.61
52.9,6.7,8.62,711,56.1,33.02
43.5,3.6,7.04,17800,19,41.58
108.1,0.2,0.08,695,26.3,87.2
102.3,3.5,2.68,1210,69.2,59.42
59.6,3.1,0.44,18500,40,56.74
80.2,0.6,0.43,32600,15.3,83.33
100.5,0.8,0.04,1070,23.2,91.31
110,0,0.01,500,8.3,96.87
95.2,0.5,0.05,674,12.3,92.29
43.4,12.5,14.1,1060,22.6,33.86
129.8,6.3,9.8,8270,28.6,49.4
119.1,7.3,7.7,24800,19.5,55.47
119.7,1.6,1.72,34500,14.5,73.52
15.2,8.8,16.8,1010,10.6,27.76
67.9,5.8,14.5,11500,12.3,49.7
43.4,3.1,9.01,627,20.7,43.65
30.9,1.4,7.2,666,72.5,37.84
65.7,2.7,7.44,710,20.9,55.24
74.8,1.7,9.74,605,14.2,65.61
49.2,3.7,11.1,923,31.6,39.27
83,2.7,0.38,642,33.7,72.31
102,16.8,4.01,1600,18.8,56.6
121,1.8,0.09,649,76,74.67
129.2,0.1,0.01,527,4.5,92.29
105.2,0.1,0.01,537,5.4,97.43
109,0.7,0.01,460,19.9,91.23
110.8,4.2,4.64,811,16.2,62.5
97.5,0.2,0.02,689,2.5,97.48
45.3,2,3.17,748,17.6,52.05
58.2,15.9,9.89,693,42.5,30.78
107,1.3,1.3,307,16,78.7
94.6,0.8,0.49,408,14.5,85.77
75.4,4.6,7.73,684,30.5,51.64
83.1,6.1,7.79,762,19.2,58.39
27.8,4.4,4.19,29900,17.1,36.04
110.2,1.8,4.82,386,12.3,70.97
142.5,0.1,0.01,550,62,75.19
91.5,1.5,0.39,378,19.6,83.83
133.2,1.1,0.01,341,7.6,87.63
100.7,1.4,0.06,31500,26,83.19
84.2,1.2,0.02,437,12.8,88.48
106.2,0,0.01,1790,14.7,93.58
101.8,0.9,0.02,478,28.2,86.42
106.3,0.3,0.02,198,2.4,96.58
125.1,0.7,0.07,275,7.6,90.69
105.1,0.4,0.03,281,6,96.27
120.8,1.2,0.12,259,10.6,85.38
105.6,1.1,0.01,181,1,93.99
120.7,2,0.01,189,9,87.41
102.5,0.6,0.01,177,1,96.16
75.1,2.1,0.48,222,8.4,78.68
142.5,4.8,0.42,953,17.6,62.81
89,1.1,0.31,158,6.6,89.87
117.1,0.3,0.02,505,21.1,90.9
107.2,0.2,0.04,524,391,81.26
95.8,0.1,0.09,698,426,79.63
105.6,0.9,0.02,508,3.6,94.61
58.3,3.4,3.73,247,13.8,51.43
123.6,3,1.74,2770,16.7,67.39
106.3,0.2,0.02,149,2.1,96.88
102.4,1.6,0.79,22700,19.6,79.27
95.5,2.6,0.1,440,15.4,83.06
104.6,0.6,0.02,302,35,87.26
110.2,0,0.06,440,13.6,92.3
103.1,0.1,0.15,500,1,95.64
102.1,0.7,0.02,364,3.2,95.68
115.2,1.1,0.03,430,33.5,83.57
121.8,0.1,0.04,241,1.8,93.88
103.3,0.4,0.06,312,3.1,96.01
104.7,1.2,0.08,424,12.8,88.86
112.2,1.3,0.11,432,14,86.93
99.8,0.2,0.02,227,1,97.44
114.7,2.3,0.51,288,12.2,77.41
80.3,2.8,1.98,368,18.6,68.82
58.2,2.9,0.96,452,24,57.84
101.6,0.9,0.01,230,1.6,95.14
107.2,0.2,0.03,435,4.2,96.61
110.6,0.8,0.01,319,1,94.42
99.8,0.8,0.04,500,3,95.16
134.7,0.2,0.07,459,6.9,89.37
122.9,2,1.25,640,9.3,76.44
99,0.3,0.11,610,17.1,92.06
99.9,0.6,0.2,150,7.9,93.65
91.7,1.3,0.39,164,14.9,84.68
86.8,0.8,0.35,192,12.3,86.33
103.2,0.3,0.04,1170,1.8,96.6
95.5,0.8,0.11,268,81.4,81.85
96.3,0.3,0.04,280,93.1,84.55
27.3,1.5,2.2,8730,17.9,49.4
51.7,1.7,1.39,32000,21.9,58.23
89.5,0.7,0.21,247,19.5,88.9
105.6,0.4,0.16,336,13.3,90.57
53.8,10.3,1.89,331,31.9,39.6
20.8,5.9,3.94,366,11.9,33.89
82.7,1.8,1.14,448,15.5,75.44
112.9,0.2,0.02,150,1.6,95.85
104.7,4.8,1.51,251,8.9,70.98
81.6,1.3,0.4,140,10.8,82.29
39.2,4.5,1.55,234,19.6,44.19
32.6,4.3,1.98,229,39.9,36.75
94.4,0.2,0.04,121,1.7,97.14
99.2,0.4,0.02,131,20.1,93.06
66.1,3.4,1.18,222,9.9,63.1
97.5,1.7,0.27,162,5.6,88.47
101,1.5,0.07,141,5,91.88
103.2,0.8,0.13,134,6.4,93.66
85.5,0.4,0.32,176,10.8,87.75
103.3,0.5,0.02,119,4.2,96.28
104.5,0.9,0.01,130,4.2,94.89
99.6,0.5,0.22,90,3.6,93.74
95.7,0.8,0.03,108,7.4,95.36
12.7,4.3,3.16,966,19.5,35.15
8.3,6.1,3,260,19.9,33.04
82.7,2.1,0.33,173,6.5,83.87
74.1,4.5,1.04,189,8.4,66.23
54.6,2.2,0.79,192,10.8,60.13
50.1,1.9,1.05,201,9.4,61.84
35.4,2,1.16,270,12.4,51.76
71.2,3,1.29,198,12,63.92
67.5,3,0.65,181,10.8,64.18
42.2,1.9,1.08,208,12.1,54.78
99.9,0.8,0.03,287,21.8,91.51
89.1,0.8,0.02,228,21.9,91.13
49.8,8.7,16.5,3260,15,38.31
75.1,8.8,11,2080,14.4,52
53.8,12.8,9.55,1530,18.5,38.12
85.5,8.1,10.1,712,13.7,56.93
73.7,6.4,6.26,1120,109,42.01
49.8,29,17.5,3130,19.4,33.92
88.9,10.3,7.46,1680,20.6,56.19
66,8.1,3.66,525,14.3,48.89
68.9,6.8,5.14,484,11.9,49.91
81.1,5.7,4.51,553,7.6,63.53
89.5,3.8,1.09,390,16.6,69.53
54.8,4.6,10,457,4.5,48.49
99.1,3.1,0.35,427,7.4,81.68
86.5,6.1,4.23,946,75.2,52.53
104.6,4.8,2.2,920,16.6,65.98
98.4,3.7,0.37,744,24.8,75.68
91.6,4.2,1.21,1280,19,68.61
83.7,4.2,0.65,1280,10.4,69.85
100.4,1.2,0.1,217,1.6,92.72
81.6,5,6.51,390,4.6,62.99
71.4,8.3,4.08,444,38.8,47.05
94.3,4.3,1.13,475,11.3,68.81
84.6,5.9,1.4,1020,9.6,68.98
108,1.9,0.08,340,10.8,85.5
99,3.6,0.41,399,15.6,75.52
121.2,1.2,0.03,330,4.4,90.37
109.4,0.9,0.04,358,5.2,93.79
23.5,4.7,1.74,494,15.3,38.92
51.7,14.6,11.2,2810,25.5,31.87
58.2,6.5,10.9,2820,23.7,44.18
80.5,2.4,0.21,734,11.4,79.45
67,3.9,1.55,4540,19.2,57.49
98.9,2.7,0.27,434,11.6,80.4
98.9,5.9,0.19,391,9.6,78.69
97.8,5.6,0.46,396,14.8,72.2
48.1,20.3,4.48,4940,14.2,35.44
90.4,11.6,5.45,3500,8.5,60.04
82.5,2.6,0.91,28800,69.5,63.54
67.7,32,4.44,5230,18.5,43.63
96.1,1.5,0.04,314,4.6,92.43
111.5,0.5,0.02,325,4.6,95.17
106.9,3.5,0.15,482,4.6,82.15
92.8,1.4,0.81,21300,148,68.66
99.4,5.9,0.79,356,8.7,72.57
115.4,0.4,0.01,314,1.1,94.9
120.2,0.1,0.01,290,1.4,94.71
107.7,0.3,0.01,222,1,96.55
105.7,1,0.01,319,1.6,94.37
103,0.4,0.01,315,1.7,96.77
108.4,0.3,0.01,371,3.4,96.45
83.5,4.2,0.55,501,14,70.71
94.4,2.1,0.12,645,18.5,84.85
108.2,3.6,0.65,327,6,76.13
100.5,5.4,0.08,336,10.7,77.16
108,1.7,0.22,356,7.3,88.25
96.4,4,2.28,469,28,62.69
103.2,2.2,0.05,268,4.4,89
72.2,4.9,1.23,25100,29.1,55.12
64.2,7.7,7.55,742,196,34.45
94.6,3.5,0.51,478,10.6,74.76
112.5,2.1,0.56,465,10.8,78.2
97.8,4.4,0.6,474,11.5,71.8
88.4,3.5,1.1,32700,37.6,64.72
87.6,6.2,0.23,24300,28,67.79
102,3.3,0.53,180,4.3,78.89
104.4,3.1,0.1,231,4.3,84.52
105.8,5.6,0.11,300,6.2,79.73
102.2,2.6,0.15,174,1.8,85.99
101.4,0.8,0.05,428,2,94.93
105.6,6.6,0.02,430,19,75.82
112.4,2.8,0.04,407,2,85.38
114.2,4.1,0.07,413,2.5,80.46
102.4,0.8,0.04,409,2.1,95
104.8,2,0.05,555,11.6,85.9
127,2.8,0.05,235,2,81.81
109.8,1.1,0.06,260,2.6,92.67
108,1.7,0.08,267,3.2,90.16
112.2,0.5,0.05,272,3.9,94.6
107.9,0.8,0.12,266,17.4,89.45
119.5,1.5,0.05,271,7.6,89.25
121.5,1.8,0.06,452,13.6,83.54
126.8,2.2,0.04,452,4.7,84.5
103.6,2.1,0.06,259,1,89.25
109.6,1.3,0.05,372,21.6,88.23
82.4,3.6,0.09,444,71.7,68.77
107.8,0.5,0.05,487,2.8,95.3
106.8,5.8,0.7,497,28.4,64.22
89.2,3,0.69,488,62.8,65.8
111.2,2.8,0.88,374,6.3,76.8
82,4.7,1.56,415,14.8,65.19
84,5.8,0.44,403,64,61.8
109.4,1.7,0.06,354,14.2,86.44
99.6,2.6,0.3,417,7.7,84.21
95.3,3.5,0.13,525,51.1,70.75
84.8,3.2,0.08,440,55.1,70.98
104.6,2,0.34,356,11.3,82.11
122.2,2.2,0.04,590,6.7,85.73
79.6,2.9,0.31,611,31.9,71.04
90.1,6.3,0.35,228,7.1,75.72
110.2,1.9,0.05,281,9.4,89.4
105.2,1.4,0.05,302,8.6,92.22
106.6,0.4,0.04,393,7.7,95.94
96.2,0.1,0.12,515,797,79.22
99.8,1.6,0.15,530,207,75.19
97.6,0.2,0.17,507,590,78.27
109.6,2.5,0.17,396,88.4,72.9
102.2,1,0.19,468,1530,75.07
101.6,0.3,0.18,458,982,77.68
92.3,3,0.09,544,108,70.03
80,3.8,0.84,550,87.8,59.46
80.4,4.3,1,711,103,54.71
40.5,3.4,1.11,742,34.9,43.33
27.1,10.3,7.84,1460,27.1,24.63
18,13.3,12,2120,33.2,21.37
57,10.6,8.92,19500,77,31.48
75.8,2.1,1.29,697,35.1,65.98
88.5,3.3,1.91,1960,34.1,64.64
68,4.1,3.96,946,106,42.54
63,2.6,2.42,839,49.8,50.05
55.9,1.3,1.07,24700,35.4,57.8
53.5,6.2,4,705,18.8,44.51
101.7,0.4,0.01,444,2,96.87
36.4,4.6,10.8,1320,15.2,37.29
56.4,2.9,8.12,1160,40,45.2
73.9,4.7,7.58,1130,68.2,46.8
68.1,1.1,1.2,26800,28.5,64.24
84.9,0.3,0.11,590,14.9,90.61
102.8,0.1,0.05,553,6.2,97.07
99.8,0.2,0.01,551,61.3,85.23
70.8,2.2,7.01,911,17,60.61
38.8,3.7,2.04,720,33.6,40.11
58,2,5.28,861,44.8,46.53
61.4,1.1,1.51,20700,54.4,56.67
47.1,1.7,3.81,847,49.1,44.65
25,2.8,4.93,7100,9,43.48
14.6,10.9,9.5,691,41.1,17.94
24.9,2,5.03,13300,9.5,46.56
98.7,0.6,0.05,600,41.4,83.41
122.1,0.6,0.04,625,20,88.45
112.8,2.3,6.35,1190,361,55.86
44,0.1,1.96,13600,16.5,60.31
76.3,0.9,0.56,30200,8.5,82.88
89.2,0.9,0.04,842,9.5,94.26
88.3,0.7,0.05,547,14.8,90.9
102.8,1.5,0.14,981,38.6,82.19
78.4,0.5,0.03,590,14.6,88.71
20.5,14,9.62,873,17.4,26.43
12.6,4.2,9.2,13000,7.1,35.66
9.9,4.5,4.39,38500,11.3,32.09
32.2,1.3,4.54,28600,9.8,51.75
31.9,12,17.8,1310,15.4,30.02
25.1,2.6,8.5,31200,20,38.99
47.9,3.7,8.37,605,19,43.48
46.9,2.1,6.96,633,45,40.57
38,1.7,8.86,730,34.2,42.68
101.1,0.6,1.29,568,26.5,77.21
70.3,2.3,11.3,1070,37.2,55.02
69.5,1.9,0.3,586,19.9,73.36
58.6,5.4,2.9,754,14,49.62
69.4,10.5,22.6,5730,16.1,46.48
25,10.1,11.5,1180,15.3,28.95
101.3,1.4,0.16,679,84,78.66
65.2,9.1,4.13,37400,32.2,41.58
124.4,1.1,0.03,557,8.4,89.95
97.5,1.2,0.16,638,46.1,79.62
100.3,0.6,0.01,512,5.5,96.29
102.3,1,0.01,501,6.2,94.7
118,7.4,5.13,770,20.4,56.96
65.4,4.7,4.26,746,23,51.39
42.9,16.7,8.92,671,44,24.02
93.2,1.3,0.46,371,8.8,87.85
86.9,0.4,0.21,404,16.9,89.44
39.3,6,6.73,659,39.8,32.23
17.5,4.1,5.41,23900,15.7,33.07
95.1,1.1,0.89,399,8.9,85.19
105.3,0.1,0.01,566,28.8,88.86
58.5,2.5,1.46,10600,54.9,49.7
122.2,1.1,0.01,309,5.7,90.82
115.9,0.2,0.01,367,12,91.6
94.1,1.4,0.01,409,10.3,89.42
92.8,1.2,0.01,2700,5.7,93.9
90.8,0.2,0.01,471,78.6,84.93
107.1,0.7,0.01,196,4.4,95.31
114.1,0.3,0.01,269,6.3,95.47
101,0.4,0.02,270,3.4,96.77
90.2,1.1,0.16,244,3.6,91.95
100.3,0.5,0.01,192,1.7,96.64
101.2,0.2,0.02,188,1,97.36
64.6,1.6,0.83,224,8.2,70.99
50.9,2.3,1.93,315,17,55.07
60.6,1.7,1.4,1010,12.9,63.02
81.9,1.7,0.34,155,5.6,85.2
98.8,0.3,0.07,519,46.1,84.09
91.4,0.5,0.08,530,251,80.2
95.5,0.9,0.08,753,204,79.04
100,0.7,0.01,526,7.4,95.96
31.8,5.4,5.02,306,15.1,36.34
50.2,2.1,2.06,3370,15.5,55.32
103.7,0.9,0.02,154,1.4,94.82
63.7,1.6,0.88,26500,18.6,65.81
96.6,1.2,0.08,400,76.5,80.74
100.8,0.4,0.01,282,192,81.73
96.2,1.7,0.08,405,164,75.8
104.5,0.5,0.16,487,9.4,94.16
101.9,0.6,0.01,360,8.5,96.2
106,1.1,0.04,426,14,89.69
111.8,0.4,0.01,221,3.6,95.59
103.4,0.7,0.01,317,7.2,95.73
103.7,1.1,0.05,426,28.3,85.04
108.9,0.9,0.11,438,28.1,84.31
102.6,0.3,0.01,208,1,97.12
98,1.6,0.41,261,6.6,87.26
75.3,2.3,1.31,335,11.1,69.56
60,1.9,0.77,425,15.2,64.08
102.1,0.5,0.01,221,6.4,96.52
102.6,0,0.01,481,16.7,93.99
97.9,0.2,0.01,320,1.4,97.64
100,0.9,0.05,489,2,94.63
100.7,0.6,0.02,606,20,92.32
119.6,1.1,0.76,530,20.3,79.23
103,2.3,0.88,585,22.4,76.14
100.9,0.2,0.03,641,3.4,97.22
94.4,0.5,0.02,638,8.2,96.5
84.8,3,0.65,232,11.2,73.76
70,3.3,0.79,250,15,63.71
75.9,3,0.69,252,20.5,69.72
98.9,0.1,0.07,940,8,97
95.1,0.4,0.04,279,7.6,96.57
94.2,5,0.34,276,10.7,74
37.2,5.2,8.69,972,22.2,37.57
50.8,2.1,3.91,18000,16.4,52.5
78.6,1.1,2.5,33100,20.5,73.59
90.3,3.1,0.09,251,14,80.85
115.4,1.5,0.19,332,29.1,79.65
10.3,8,6.7,672,9.8,31.54
6.5,16.2,10.8,675,26.5,19.24
75,3.3,4.06,568,9.4,64.99
123.6,1,0.04,191,2,90.41
73.2,25.5,5.22,374,18.2,47.43
94.1,2.5,0.25,134,6.5,85.23
57.3,4.6,3.4,263,11.3,48.68
25.3,7.7,5.19,288,36.8,26.68
97.1,1,0.03,126,1.6,94.62
98.4,1,0.02,110,11.2,90.95
95.9,3.6,2.34,226,10.8,68.42
89.7,1.9,0.52,223,3.2,84.33
106.7,1.5,0.17,207,4.8,89.94
92.8,1.6,0.19,185,10.2,85.96
57.2,2.6,1.12,274,54.8,49.56
94.5,1.6,0.03,157,8.5,92.11
95.7,1.6,0.04,184,6.6,92
99.1,0.6,0.39,101,3.7,91.38
97.2,1.1,0.05,112,2.7,93.93
51.9,3.2,6.69,6940,17.2,46.65
21.5,9.3,7.71,488,21.3,28.62
72.6,2.2,2.26,277,6.2,70.34
64.4,4.1,3.3,281,6.6,56.83
35.3,4.4,2.34,299,11.9,41.61
43.1,4.9,3.26,309,13.2,42.6
28.9,5,3.9,359,14.7,36.95
39.3,5.4,3.13,286,9.9,44.97
32.3,4.1,2.86,298,5.6,44.18
25.2,5.5,4.35,310,6.6,38.86
98.1,1.4,0.06,240,31.8,84
86.7,0.6,0.03,232,35.3,86.49
74.6,27.4,6.33,991,60,38.96
74.7,39.4,4.69,800,92.5,39.64
66.2,24.8,5.99,908,43.5,33.43
76.5,25.8,5.09,629,78,41.03
75,26.9,5.02,685,348,37.29
87,25,6.53,948,47.5,44.17
77.8,21.1,4.48,738,52,42.84
77.2,26.4,5.09,536,86.5,41.36
74.8,22,5.98,517,60,39.6
79,16.3,5.5,522,45.7,43.15
81.7,7.6,1.8,596,43.5,52.98
80.3,4,1.62,377,20.4,65.53
91.3,13.6,2.52,507,42.8,50.85
87.6,10.4,3.37,568,85.4,50.25
91.1,11.2,4.04,776,36.1,53.33
82.4,19.2,2.78,655,106,44.46
88.6,17,4.62,780,122,43.98
70.1,20.9,4.68,1100,50.7,37.54
95.3,4.2,0.18,188,6.9,80.62
85,14.5,4.32,290,21.8,55.51
82.7,24.9,4.12,334,66.4,44.92
99.1,12.7,5.59,442,111,44.76
82.6,38.4,10.1,798,33.7,46
93.5,5.1,0.49,315,49.6,64.15
82.6,27.2,1.68,384,46.4,48.35
102.4,1.3,0.08,504,2.6,92.46
66.2,4.1,1.97,543,10.5,55.99
53.4,9.3,10.3,2890,24.8,39.5
40.5,4.4,12.8,2820,39.5,34.21
71.2,3.3,0.69,591,17.2,65.44
51.6,4.9,3.76,1530,36.8,40.65
91.9,6.4,0.54,412,37.9,65.23
76.1,4.8,0.36,544,72.2,60.21
64.1,6.7,4.32,630,8.5,52.29
51.7,13.2,8.35,5580,17.5,36.95
89.8,8.7,9.12,4590,18.2,57.22
59.9,2,1.45,30300,33.5,55.87
65.3,10.3,8.04,5710,17,44.51
76.5,1.9,0.43,365,5.7,80.88
82.1,3,0.35,361,34.8,71.18
69.9,2.1,0.1,592,4.3,79.12
62.3,2.5,2.18,36100,110,46.86
80.4,4.6,1.34,394,13.3,65.06
108.9,1.1,0.04,400,1.1,93.09
109.8,0.5,0.14,397,2.4,93.73
101.9,0.4,0.08,272,1.5,95.84
108.3,1.4,0.12,369,1.9,90.82
102.8,1.2,0.13,382,2.8,92.14
94.5,0.7,0.08,458,3,94.95
100.7,2.9,0.7,532,8.9,78.93
46.3,1.7,0.33,744,12.3,63.05
98,0.6,0.14,373,10.5,90.71
101,0.4,0.08,445,5.1,95.89
99.2,0.9,0.12,473,5.5,93.66
30,4.8,2.54,5710,16.1,39.11
97,0.2,0.11,306,5.7,96.2
27.6,5.8,1.58,36200,36,33.73
31.4,46.6,0.75,4590,35.2,30.01
88.9,2.4,0.38,539,7.6,83.53
107.2,2.4,0.16,540,6.6,86.15
77.2,4.2,1.3,516,15.9,64.23
71,2.1,0.77,38100,21.2,68.6
85.6,1,0.13,37800,32.7,82.48
87,1.6,0.11,215,11.6,86.23
99.8,0.2,0.2,302,7.5,94.92
97,3.1,0.17,384,12.7,80.16
86.6,5.6,0.13,167,8.2,78.94
100.6,0.6,0.06,438,2,95.54
105.6,0.9,0.06,432,33,85.47
121,1.4,0.06,425,1.8,89.16
114.2,0.8,0.09,427,2.4,92.6
100.8,1.3,0.05,419,4.1,93.01
120.8,0.5,0.07,603,18.4,88.68
125,1.2,0.08,232,2.2,88.67
112.8,1.8,0.07,266,2.4,89.08
108.8,2.4,0.07,263,3.2,87.18
111.2,1.4,0.06,264,3.6,91.21
110.4,0.8,0.07,257,3.7,93.57
115.2,1.7,0.06,266,14.4,85.39
116.4,2.2,0.06,341,6.6,86.79
112.4,1.3,0.08,397,7,91.12
104.1,0.7,0.09,264,1,94.49
83.8,5.2,3.59,485,50.7,54.13
83.2,1.9,0.24,471,3.8,85.99
104.5,12.8,3.42,525,26.4,53.45
84.8,3.6,2.84,529,55.6,57.58
107,3.6,1.11,353,17.9,69.89
69.4,4.3,3.02,408,48,47.01
97.7,4.3,1.71,395,36.7,63.06
109.8,3,1.08,444,102,60.2
101.4,2.8,0.48,425,8.4,81.3
